144302	4 Jul 25	17:08:00	1	0	51	0	Ct	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144303	4 Jul 25	17:09:00	1	0	51	0	Ct	0	0	0	4	1	0	2	0	0	0	0	0	0	1	4	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
144304	4 Jul 25	17:10:00	1	0	51	0	Ct	0	0	0	0	0	2	1	0	0	0	0	0	0	1	5	5	2	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
144305	4 Jul 25	17:11:00	1	0	51	0	Ct	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	2	3	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
144306	4 Jul 25	17:12:00	1	0	51	0	Ct	0	0	0	0	0	4	0	0	0	0	0	0	0	1	5	2	0	2	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0
144307	4 Jul 25	17:13:00	1	0	51	0	Ct	0	0	0	0	0	2	0	0	0	0	0	0	0	2	4	11	2	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
144308	4 Jul 25	17:14:00	1	0	51	0	Ct	0	0	0	0	0	3	1	0	0	0	0	0	0	2	4	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144309	4 Jul 25	17:15:00	1	0	51	0	Ct	0	0	0	0	0	2	0	0	0	1	0	0	0	2	3	4	3	2	0	1	0	0	4	0	6	0	2	0	0	0	0	0	0	0
144310	4 Jul 25	17:16:00	1	0	51	0	Ct	0	0	0	0	0	2	0	0	0	0	0	2	0	4	3	2	2	2	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0
144311	4 Jul 25	17:17:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	2	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0
144312	4 Jul 25	17:18:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	1	2	4	0	0	0	0	2	0	4	0	2	0	0	0	0	0	33	0
144313	4 Jul 25	17:19:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	4	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0
144314	4 Jul 25	17:20:00	1	0	51	0	Ct	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	0	0	2	0
144315	4 Jul 25	17:21:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0	0
144316	4 Jul 25	17:22:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	4	0	0	0	3	4	0	0	0	0	0	0	0	2	0	2	0	5	0	0	0	0	0	0	0
144317	4 Jul 25	17:23:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	4	0	0	0	3	5	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0	1	0	4	0
144318	4 Jul 25	17:24:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	3	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	4	0
144319	4 Jul 25	17:25:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	4	21	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
144320	4 Jul 25	17:26:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0
144321	4 Jul 25	17:27:00	1	0	51	0	Ct	0	0	0	0	2	0	0	0	0	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
144322	4 Jul 25	17:28:00	1	0	51	0	Ct	0	0	0	0	36	0	0	0	2	4	3	2	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
144323	4 Jul 25	17:29:00	1	0	51	0	Ct	0	0	0	0	16	0	0	0	8	5	0	3	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
144324	4 Jul 25	17:30:00	1	0	51	0	Ct	0	0	0	0	13	0	0	0	7	4	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
144325	4 Jul 25	17:31:00	1	0	51	0	Ct	0	0	0	0	4	0	0	0	3	4	4	2	0	3	3	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0
144326	4 Jul 25	17:32:00	1	0	51	0	Ct	0	0	0	0	2	0	0	2	3	4	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
144327	4 Jul 25	17:33:00	1	0	51	0	Ct	0	0	0	0	3	0	0	2	3	5	4	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
144328	4 Jul 25	17:34:00	1	0	51	0	Ct	0	0	0	0	5	0	0	2	2	4	3	2	2	3	2	4	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	1	0
144329	4 Jul 25	17:35:00	1	0	51	0	Ct	0	0	0	0	2	0	0	1	0	4	2	3	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
144330	4 Jul 25	17:36:00	1	0	51	0	Ct	0	0	0	0	3	0	0	2	0	5	5	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
144331	4 Jul 25	17:37:00	1	0	51	0	Ct	0	0	0	0	5	0	0	2	0	4	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
144332	4 Jul 25	17:38:00	1	0	51	0	Ct	0	0	0	0	6	0	0	2	1	5	2	3	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
144333	4 Jul 25	17:39:00	1	0	51	0	Ct	0	0	0	0	3	0	0	2	2	5	3	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
144334	4 Jul 25	17:40:00	1	0	51	0	Ct	0	0	0	0	4	0	0	2	1	4	2	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144335	4 Jul 25	17:41:00	1	0	51	0	Ct	0	0	20	0	5	36	0	2	6	5	9	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
144336	4 Jul 25	17:42:00	1	0	51	0	Ct	0	0	2	0	2	23	0	3	2	5	1	3	3	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
144337	4 Jul 25	17:43:00	1	0	51	0	Ct	0	0	7	0	2	3	0	3	10	3	0	1	2	4	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
144338	4 Jul 25	17:44:00	1	0	51	0	Ct	0	0	2	0	3	2	0	2	4	6	2	0	2	2	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1
144339	4 Jul 25	17:45:00	1	0	51	0	Ct	0	0	2	0	5	2	0	3	4	1	5	1	2	3	5	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	10
144340	4 Jul 25	17:46:00	1	0	51	0	Ct	0	0	0	0	0	3	0	3	0	4	4	1	1	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	4	1	12
144341	4 Jul 25	17:47:00	1	0	51	0	Ct	0	0	1	0	7	3	0	1	1	4	1	1	4	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
144342	4 Jul 25	17:48:00	1	0	51	0	Ct	0	0	0	0	3	1	0	1	2	4	2	2	2	2	0	2	0	0	0	2	0	0	0	4	0	0	0	0	3	11	0	2	0	0
144343	4 Jul 25	17:49:00	1	0	51	0	Ct	0	0	0	0	0	2	0	0	2	3	1	0	2	2	1	2	2	0	0	2	0	0	0	4	0	0	0	0	0	1	0	1	0	0
144344	4 Jul 25	17:50:00	1	0	51	0	Ct	0	0	0	0	0	0	0	1	3	3	2	4	1	4	2	0	0	0	0	6	0	0	0	3	1	0	0	0	0	0	0	1	0	0
144345	4 Jul 25	17:51:00	1	0	51	0	Ct	0	0	0	0	0	2	0	19	0	3	3	1	3	3	1	2	2	0	0	6	0	2	0	7	1	0	0	0	0	0	0	2	0	0
144346	4 Jul 25	17:52:00	1	0	51	0	Ct	0	0	0	0	0	3	0	1	0	4	9	0	2	0	1	2	4	0	0	2	0	0	0	3	2	0	0	0	0	0	0	2	0	0
144347	4 Jul 25	17:53:00	1	0	51	0	Ct	0	0	0	0	0	0	0	9	2	4	2	2	2	0	2	1	2	0	0	5	1	1	0	2	2	0	0	0	0	0	0	0	0	0
144348	4 Jul 25	17:54:00	1	0	51	0	Ct	0	0	0	0	0	3	0	2	0	2	2	2	2	2	0	0	2	0	0	5	3	0	0	2	2	0	0	0	0	0	0	0	0	0
144349	4 Jul 25	17:55:00	1	0	51	0	Ct	0	0	0	0	0	2	0	0	1	2	1	0	0	4	0	1	2	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0
144350	4 Jul 25	17:56:00	1	0	51	0	Ct	0	0	0	0	5	1	0	0	3	3	3	0	1	1	0	2	2	0	0	2	2	1	0	0	1	0	2	0	0	0	0	0	0	0
144351	4 Jul 25	17:57:00	1	0	51	0	Ct	0	0	0	0	3	3	0	0	2	3	2	0	6	1	0	0	3	0	0	0	5	0	0	0	1	0	4	0	0	0	0	0	0	3
144352	4 Jul 25	17:58:00	1	0	51	0	Ct	0	0	0	0	3	0	0	0	0	4	2	0	0	1	0	0	4	0	0	2	3	0	0	0	1	0	1	0	0	0	0	0	0	3
144353	4 Jul 25	17:59:00	1	0	51	0	Ct	0	0	0	0	2	1	0	0	9	4	3	0	0	0	0	2	3	0	0	5	2	0	0	4	3	0	1	0	0	0	0	0	4	0
144354	4 Jul 25	18:00:00	1	0	51	0	Ct	0	0	0	0	1	3	0	0	3	2	2	2	0	1	0	0	4	0	0	11	3	0	0	3	2	0	2	0	0	0	0	0	2	0
144355	4 Jul 25	18:01:00	1	0	51	0	Ct	0	0	0	0	1	0	0	0	1	0	1	4	0	3	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	0	1	0	2	3
144356	4 Jul 25	18:02:00	1	0	51	0	Ct	0	0	0	0	2	0	0	0	1	4	4	0	0	2	0	1	2	0	0	0	1	0	0	0	2	0	4	0	0	0	1	0	3	1
144357	4 Jul 25	18:03:00	1	0	51	0	Ct	0	0	0	0	0	0	0	1	1	4	0	2	0	2	0	1	2	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	6
144358	4 Jul 25	18:04:00	1	0	51	0	Ct	0	0	0	0	0	0	0	1	0	4	0	1	0	0	2	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	9
144359	4 Jul 25	18:05:00	1	0	51	0	Ct	0	0	0	0	2	0	0	13	0	4	0	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3
144360	4 Jul 25	18:06:00	1	0	51	0	Ct	0	0	0	0	2	0	0	42	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	2	1
144361	4 Jul 25	18:07:00	1	0	51	0	Ct	0	0	0	0	16	0	0	3	0	6	0	1	0	2	1	1	3	0	0	0	0	0	0	3	2	0	3	0	0	0	0	0	2	3
144362	4 Jul 25	18:08:00	1	0	51	0	Ct	0	0	11	0	6	0	0	1	0	6	0	0	0	3	0	1	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	3	3
144363	4 Jul 25	18:09:00	1	0	51	0	Ct	0	0	3	0	4	0	0	2	0	2	0	2	3	3	1	4	0	0	0	0	0	0	6	0	2	0	4	0	0	0	0	0	3	4
144364	4 Jul 25	18:10:00	1	0	51	0	Ct	0	0	1	0	2	0	0	1	4	1	0	4	1	2	0	0	3	0	0	0	4	0	3	0	4	0	1	0	0	0	0	0	1	1
144365	4 Jul 25	18:11:00	1	0	51	0	Ct	0	0	3	0	1	0	0	1	1	7	0	1	2	1	0	0	3	0	0	1	4	0	0	0	2	0	2	0	0	0	0	0	2	3
144366	4 Jul 25	18:12:00	1	0	51	0	Ct	0	0	4	0	5	0	0	1	2	5	0	1	2	0	0	0	5	0	0	0	0	0	3	0	2	0	6	5	0	0	0	0	3	2
144367	4 Jul 25	18:13:00	1	0	51	0	Ct	0	0	3	0	3	0	0	2	1	3	0	2	3	4	0	2	4	0	2	0	0	1	6	0	2	0	4	0	0	0	0	0	0	2
144368	4 Jul 25	18:14:00	1	0	51	0	Ct	0	0	3	0	3	0	2	0	4	5	2	1	2	2	1	1	5	2	4	0	0	1	2	4	2	0	3	0	0	0	0	0	0	5
144369	4 Jul 25	18:15:00	1	0	51	0	Ct	0	0	0	0	5	0	0	2	2	6	4	2	2	4	3	0	2	2	3	0	0	7	2	4	3	0	4	0	0	0	0	0	0	2
144370	4 Jul 25	18:16:00	1	0	51	0	Ct	0	0	0	0	5	2	0	2	3	7	4	4	1	4	2	3	0	5	4	0	0	8	6	3	0	0	3	0	0	0	0	0	0	3
144371	4 Jul 25	18:17:00	1	0	51	0	Ct	0	0	4	0	4	4	1	3	2	6	3	4	2	3	3	0	0	4	4	0	0	0	4	4	2	0	3	0	0	0	0	0	0	3
144372	4 Jul 25	18:18:00	1	0	51	0	Ct	0	0	1	0	4	3	17	1	1	2	3	1	5	2	1	3	2	5	2	0	0	0	2	3	3	0	4	0	0	0	0	2	0	4
144373	4 Jul 25	18:19:00	1	0	51	0	Ct	0	0	0	0	6	5	1	2	3	7	3	1	5	2	4	1	2	5	6	0	0	0	2	4	11	0	1	0	0	0	3	5	0	2
144374	4 Jul 25	18:20:00	1	0	51	0	Ct	0	0	3	1	19	2	0	3	3	4	4	1	4	2	1	3	4	4	2	0	0	0	3	3	2	0	8	0	0	0	3	1	1	4
144375	4 Jul 25	18:21:00	1	0	51	0	Ct	0	0	4	1	3	1	0	2	2	4	2	1	2	1	0	0	6	4	3	25	0	0	3	2	3	0	2	0	0	0	1	1	2	5
144376	4 Jul 25	18:22:00	1	0	51	0	Ct	0	0	0	0	1	4	0	6	1	4	3	1	1	2	2	3	4	3	5	22	0	0	3	3	4	0	2	3	0	0	3	1	4	2
144377	4 Jul 25	18:23:00	1	0	51	0	Ct	0	0	2	0	3	0	0	2	1	3	5	1	1	2	2	0	3	2	4	48	0	0	2	3	1	12	2	0	0	0	2	0	3	4
144378	4 Jul 25	18:24:00	1	0	51	0	Ct	0	0	2	0	2	3	0	7	4	4	3	1	2	0	6	2	2	4	3	19	0	0	4	2	1	11	0	0	6	3	1	3	2	3
144379	4 Jul 25	18:25:00	1	0	51	0	Ct	0	0	0	0	2	1	0	1	2	4	2	2	2	4	1	2	2	2	5	6	0	0	4	2	0	0	3	2	3	5	1	1	0	1
144380	4 Jul 25	18:26:00	1	0	51	0	Ct	0	0	1	0	4	3	0	0	2	4	3	3	3	3	5	1	2	3	3	0	0	0	4	9	4	0	1	0	0	2	2	0	4	1
144381	4 Jul 25	18:27:00	1	0	51	0	Ct	0	0	2	0	3	2	0	2	3	6	3	2	2	3	3	4	0	5	5	0	0	0	2	5	2	0	3	0	0	0	3	0	1	1
144382	4 Jul 25	18:28:00	1	0	51	0	Ct	0	0	2	0	13	0	0	0	2	4	5	1	1	2	0	1	4	4	2	0	3	2	0	5	8	0	4	0	0	0	2	2	2	0
144383	4 Jul 25	18:29:00	1	0	51	0	Ct	0	0	3	0	3	4	0	1	9	4	4	4	2	3	0	0	5	0	8	0	0	0	0	3	4	0	4	0	0	0	2	0	2	0
144384	4 Jul 25	18:30:00	1	0	51	0	Ct	0	0	1	0	6	0	0	5	0	2	4	5	1	3	6	0	1	2	8	0	0	0	1	4	4	0	7	0	0	0	1	2	1	0
144385	4 Jul 25	18:31:00	1	0	51	0	Ct	0	0	0	0	3	1	0	3	0	2	2	4	1	2	3	0	2	1	2	0	0	0	1	4	18	0	4	0	0	0	2	1	1	0
144386	4 Jul 25	18:32:00	1	0	51	0	Ct	0	0	1	0	4	3	0	0	13	2	1	3	3	2	4	1	2	2	4	0	0	0	4	1	3	0	3	0	0	0	1	1	3	4
144387	4 Jul 25	18:33:00	1	0	51	0	Ct	0	0	2	0	4	2	0	0	0	17	3	1	1	1	1	3	1	0	4	0	0	0	3	3	2	0	1	0	0	0	1	2	3	3
144388	4 Jul 25	18:34:00	1	0	51	0	Ct	0	0	2	0	2	3	0	0	2	3	2	3	1	2	0	0	3	1	4	0	0	0	3	1	0	0	0	0	0	0	1	3	4	3
144389	4 Jul 25	18:35:00	1	0	51	0	Ct	0	0	41	0	0	2	0	0	2	4	4	0	2	0	2	0	1	4	4	0	4	0	3	0	0	0	2	0	3	0	2	0	2	2
144390	4 Jul 25	18:36:00	1	0	51	0	Ct	0	0	0	0	0	0	0	0	2	4	3	0	2	0	4	0	3	3	3	1	4	0	3	1	1	0	2	0	0	0	24	0	3	2
144391	4 Jul 25	18:37:00	1	0	51	0	Ct	0	0	5	0	0	1	0	0	2	2	3	2	3	2	2	3	3	3	4	0	2	0	2	2	3	0	0	0	0	0	0	0	1	3
144392	4 Jul 25	18:38:00	1	0	51	0	Ct	0	0	1	0	2	0	0	2	3	5	2	5	1	2	2	1	2	2	5	0	3	0	4	0	4	0	2	0	0	0	0	0	1	4
144393	4 Jul 25	18:39:00	1	0	51	0	Ct	0	0	4	3	1	4	0	3	4	6	3	4	3	3	1	1	1	3	4	0	2	0	3	0	15	0	0	2	0	0	47	0	7	3
144394	4 Jul 25	18:40:00	1	0	51	0	Ct	0	0	1	0	2	0	0	2	2	4	5	3	2	4	1	0	5	2	3	0	5	0	0	3	2	0	0	0	0	0	18	0	3	2
144395	4 Jul 25	18:41:00	1	0	51	0	Ct	0	0	1	1	3	1	0	2	2	4	2	4	1	3	2	0	4	2	7	0	2	0	0	4	0	0	0	0	0	1	0	0	0	3
144396	4 Jul 25	18:42:00	1	0	51	0	Ct	0	0	1	12	5	2	2	1	2	5	21	11	2	3	2	2	4	4	7	0	5	0	0	3	0	0	0	0	0	3	0	0	3	4
144397	4 Jul 25	18:43:00	1	0	51	0	Ct	0	0	2	2	2	0	1	3	4	4	3	4	3	2	1	0	2	1	5	0	2	0	1	3	3	0	1	0	0	3	0	2	3	0
144398	4 Jul 25	18:44:00	1	0	51	0	Ct	0	0	2	1	2	4	0	4	0	2	4	3	1	2	0	3	4	0	2	0	0	0	2	3	2	0	0	1	0	4	0	2	2	5
144399	4 Jul 25	18:45:00	1	0	51	0	Ct	0	0	2	1	4	1	0	1	0	2	2	2	3	2	1	0	2	0	2	0	0	0	5	4	0	0	0	0	0	4	1	5	2	3
144400	4 Jul 25	18:46:00	1	0	51	0	Ct	0	0	3	0	3	7	0	6	2	0	4	4	2	1	1	2	2	0	4	0	0	2	3	4	2	0	0	1	0	3	2	2	2	2
144401	4 Jul 25	18:47:00	1	0	51	0	Ct	0	0	2	1	3	1	0	2	2	0	4	4	2	3	2	0	5	0	2	0	0	0	4	6	0	0	1	1	2	4	0	2	0	2
144402	4 Jul 25	18:48:00	1	0	51	0	Ct	0	0	3	2	3	0	0	3	0	5	2	2	1	3	4	2	3	0	2	0	0	0	4	4	2	0	4	1	0	6	0	2	5	2
144403	4 Jul 25	18:49:00	1	0	51	0	Ct	0	0	1	0	3	1	0	1	0	5	3	3	4	3	2	2	3	4	5	0	0	1	2	4	0	0	3	5	0	5	0	2	4	2
144404	4 Jul 25	18:50:00	1	0	51	0	Ct	0	0	2	0	3	0	0	1	4	5	3	4	2	2	5	2	6	14	1	0	0	0	1	2	0	0	2	8	0	5	3	0	2	3
144405	4 Jul 25	18:51:00	1	0	51	0	Ct	0	0	2	0	1	5	0	3	1	4	4	4	3	3	3	1	5	0	2	0	8	20	5	9	0	4	1	3	0	5	2	14	3	1
